user_from_id,user_to_id,is_like,is_match
1707,2082,False,False
1390,1777,True,False
2618,2307,False,False
1579,3081,False,False
1023,1356,False,False
48,2345,False,False
721,1887,False,False
320,390,False,False
106,2159,False,False
1910,377,False,False
94,245,False,False
389,1141,False,False
1494,2749,False,False
1607,2459,False,False
1434,1777,False,False
2191,2264,False,False
670,392,False,False
579,1533,False,False
584,659,False,False
1072,2739,False,False
3060,655,True,False
883,2330,False,False
1296,186,False,False
2758,393,False,False
111,2646,False,False
243,1362,False,False
59,381,False,False
806,296,False,False
1599,1383,False,False
1878,915,False,False
1773,1567,True,False
190,1093,False,False
1167,1777,True,False
672,2612,False,False
57,391,True,False
2122,2368,False,False
1856,2779,True,False
491,3330,False,False
38,1586,False,False
806,732,False,False
1300,80,False,False
1874,2410,False,False
2360,604,False,False
1116,2517,False,False
909,1915,False,False
1113,1821,False,False
1368,1139,False,False
271,3067,False,False
1087,1607,False,False
32,312,False,False
1122,1223,False,False
18,3341,True,False
2033,3453,False,False
1155,945,False,False
1026,451,False,False
737,1995,True,False
777,3207,False,False
559,1668,False,False
889,2790,False,False
448,3383,False,False
2122,2592,True,True
186,3019,False,False
2321,317,True,True
2424,958,False,False
1006,1740,False,False
515,3534,False,False
395,2504,False,False
620,1821,False,False
1311,536,False,False
977,2846,False,False
2826,1056,False,False
1446,91,False,False
1741,2517,False,False
372,3160,False,False
1592,1056,True,False
2850,445,True,False
81,644,False,False
1069,930,False,False
871,3597,False,False
1169,1685,False,False
509,2825,False,False
1326,377,False,False
1451,3194,False,False
1032,1678,False,False
2436,3162,False,False
1958,1518,False,False
27,799,False,False
1455,665,False,False
3279,1912,False,False
769,1714,False,False
2314,3490,False,False
965,878,False,False
1340,1192,False,False
1042,2847,False,False
1362,781,False,False
322,1278,False,False
2675,1188,False,False
1776,2535,True,False
606,55,False,False
1310,1336,False,False
1406,1228,False,False
1629,346,False,False
1210,2410,False,False
1837,2222,False,False
770,1409,False,False
2392,273,True,False
1503,1878,False,False
1053,2118,True,False
2219,1388,False,False
796,2292,False,False
1141,2083,False,False
1819,2491,False,False
929,3074,False,False
57,2210,False,False
425,2181,False,False
831,2008,False,False
220,3088,False,False
322,3581,False,False
912,2238,False,False
911,3178,False,False
772,2953,False,False
91,400,False,False
614,2051,False,False
1343,2736,False,False
1596,943,False,False
48,2063,False,False
1103,2762,False,False
274,3367,True,
324,2224,False,False
3322,1211,False,False
48,1860,False,False
2636,3438,False,False
963,1420,False,False
443,2661,False,False
422,89,False,False
914,2555,False,False
2013,1400,False,False
83,3572,False,False
1624,390,False,False
2505,777,True,False
2372,3057,True,False
2303,3396,False,False
883,2138,False,False
3141,3400,False,False
1334,346,False,False
303,2608,True,False
770,2333,False,False
619,2722,False,False
471,617,True,False
429,1422,False,False
1700,3330,False,False
1854,3017,False,False
1505,1336,False,False
1335,3474,False,False
1878,835,False,False
2039,358,False,False
644,2495,False,False
1384,799,False,False
878,48,False,False
1293,1011,False,False
1093,3585,False,False
1226,3492,False,False
368,1287,False,False
1864,2410,False,False
73,1901,False,False
1777,1949,True,False
224,498,False,False
399,14,False,False
1585,430,False,False
2293,3011,False,False
30,767,False,False
432,1396,False,False
26,499,False,False
627,106,False,False
384,2459,False,False
510,174,False,False
1451,2825,False,False
812,1393,False,False
231,2475,False,False
1026,223,False,False
9,3434,False,False
47,887,False,False
15,69,False,False
426,1607,False,False
2655,3175,False,False
333,237,False,False
2100,2598,True,False
645,2039,False,False
312,1702,False,False
421,3009,False,False
432,200,True,False
1426,218,True,False
2878,3310,False,False
1332,2629,False,False
722,546,True,False
895,2184,False,False
510,1995,True,
68,1600,False,False
761,1608,False,False
678,709,False,False
640,177,False,False
2508,1310,False,False
1580,2612,True,False
1842,1400,False,False
2124,2424,False,False
101,1470,False,False
669,1296,False,False
605,2677,False,False
2770,2738,False,False
1089,418,False,False
255,3502,False,False
51,540,False,False
1294,2076,False,False
1422,407,True,False
1399,337,False,False
70,203,False,False
30,665,False,False
1018,399,False,False
491,301,False,False
2971,2344,False,False
430,1855,False,False
1358,1610,False,False
19,2194,True,False
925,2986,False,False
228,3270,False,False
575,990,False,False
1667,1732,False,False
845,1980,False,False
1052,1777,False,False
30,3136,True,False
360,11,False,False
1608,2102,False,False
19,2973,True,False
517,975,False,False
1963,2469,False,False
65,945,False,False
1200,493,True,False
1165,313,False,False
1047,2282,False,False
932,2843,False,False
2020,2788,False,False
2509,1371,False,False
2063,815,True,True
1768,2221,False,False
2844,2253,False,False
730,667,False,False
1650,2032,False,False
914,233,False,False
130,2987,False,False
1023,384,False,False
56,1662,False,False
1893,2446,True,False
445,284,False,False
1609,1393,False,False
2078,301,False,False
906,709,False,False
153,174,True,False
1965,1013,False,False
1593,835,False,False
3161,1601,False,False
134,202,True,False
423,653,False,False
1459,1633,True,False
2684,958,True,False
1293,3556,False,False
994,824,False,False
371,3512,False,False
2087,2256,False,False
2310,3366,False,False
2108,2920,False,False
2665,1910,False,False
849,919,False,False
1410,3536,False,False
1029,2690,False,False
932,872,False,False
1399,407,True,False
1733,237,False,False
338,1525,False,False
30,1486,False,False
2366,1056,False,False
402,1849,False,False
425,3450,False,False
493,1718,True,False
1036,507,False,False
2202,1072,False,False
104,920,False,False
3224,3454,True,False
1045,2356,False,False
1112,245,False,False
1583,1618,False,False
1057,887,False,False
434,28,False,False
1355,94,False,False
2044,1670,True,False
95,2386,False,False
1041,1194,False,False
1301,2913,False,False
100,153,False,False
1078,214,False,False
2005,1227,False,False
4,448,True,False
1062,60,True,False
265,241,False,False
2789,2933,False,False
443,1543,False,False
1029,1023,False,False
1445,617,False,False
2429,296,False,False
802,2373,False,False
2020,177,False,False
1600,2891,False,False
777,3441,False,False
1854,2194,False,False
1892,1113,False,False
1807,973,False,False
1022,2349,False,False
379,413,False,False
2001,2491,False,False
1300,2766,False,False
1430,2795,False,False
1335,2411,False,False
1323,3159,False,False
2013,1037,False,False
154,3019,True,False
1155,1348,False,False
182,585,False,False
1303,1058,False,False
448,2953,False,False
1408,90,False,False
709,1013,False,False
1342,2206,False,False
368,2306,False,False
984,2532,False,False
2293,788,False,False
2914,504,False,False
951,3477,False,False
1779,2575,False,False
2019,665,False,False
1837,2778,False,False
2850,2260,False,False
230,2805,False,False
842,1261,False,False
38,3268,False,False
199,393,False,False
1427,2943,False,False
1389,1430,True,False
400,3325,False,False
744,2929,False,False
2427,3404,True,False
423,1016,False,False
1628,1393,False,False
644,878,False,False
26,268,True,False
263,1960,False,False
590,3622,False,False
379,1047,False,False
3095,668,False,False
2123,211,False,False
1984,2575,False,False
1387,1260,False,False
1500,881,False,False
1147,1228,False,False
841,3029,False,False
1342,377,False,False
1771,814,False,False
18,156,True,False
1779,3017,False,False
188,2418,True,False
809,3577,False,False
711,1846,False,False
598,3362,False,False
100,1037,False,False
1549,2058,False,False
265,3561,False,False
432,1136,False,False
1610,1126,False,False
622,763,False,False
2215,1999,False,False
384,3240,False,False
2191,890,False,False
959,1342,False,False
672,934,False,False
1324,3577,False,False
2028,2254,False,False
506,2707,False,False
1013,285,False,False
1539,102,False,False
1151,2257,False,False
1989,2287,True,True
381,551,False,False
3222,2292,False,False
1969,3490,False,False
591,1803,False,False
73,1418,False,False
1418,3094,True,False
920,1259,False,False
1639,1876,True,
2137,3473,True,False
1331,1559,False,False
1396,2662,False,False
1210,2993,False,False
1945,3517,False,False
2897,3065,True,False
110,92,False,False
2345,2911,False,False
1059,1917,True,False
57,2943,False,False
2537,2934,False,False
186,2788,False,False
2770,2410,False,False
455,2701,False,False
1746,1809,True,False
941,825,False,False
1028,2261,False,False
1534,287,False,False
939,1420,False,False
2055,2710,False,False
59,3066,False,False
51,233,False,False
120,2006,False,False
1324,2659,False,False
2729,2762,True,False
2096,3286,False,False
2330,564,False,False
1748,2797,True,False
2956,2779,False,False
1294,3291,False,False
1838,1563,False,False
175,1577,True,False
912,153,True,False
2308,1305,False,False
457,2064,False,False
2465,2046,True,False
1991,839,False,False
256,14,False,False
584,2095,False,False
1023,566,False,False
645,552,False,False
663,2016,False,False
2387,270,False,False
350,1661,False,False
815,3094,False,False
697,2313,False,False
1996,2867,True,
1897,2298,False,False
186,2094,False,False
633,1685,False,False
121,1795,True,False
244,639,True,
2207,668,False,False
61,1911,True,False
1774,1243,False,False
813,1732,False,False
54,2623,True,False
556,1136,False,False
2360,1001,False,False
63,2136,True,False
2937,997,False,False
31,611,True,False
1198,3330,False,False
1334,1878,False,False
806,2332,False,False
84,1156,True,False
1445,2795,False,False
819,604,False,False
1614,2234,False,False
135,1931,True,False
528,109,False,False
1083,1658,False,False
491,1459,False,False
1343,109,False,False
1836,1611,False,False
386,719,False,False
24,2046,False,False
375,1126,False,False
806,3621,False,False
586,1473,False,False
242,2577,False,False
2314,446,False,False
950,52,False,False
1049,2575,True,False
1619,719,False,False
1007,3334,False,False
933,3232,True,False
915,1301,False,False
1456,2973,True,False
1866,153,True,False
1079,2259,False,False
1344,1536,False,False
1712,1202,False,False
2288,1814,False,False
706,418,False,False
833,1768,True,False
503,967,False,False
383,1563,False,False
555,1581,False,False
2677,2090,True,False
726,673,False,False
1955,1962,False,False
3163,3013,False,False
994,2622,False,False
1161,1547,False,False
640,188,False,False
2193,3357,False,False
1313,3159,False,False
1206,1633,True,False
514,996,False,False
1839,2364,False,False
18,598,False,False
160,2012,True,False
78,455,False,False
1430,2707,True,False
2164,2307,False,False
320,1554,False,False
1347,272,True,
2368,485,False,False
2322,1797,False,False
759,38,True,False
3445,2410,False,False
1066,2711,False,False
768,1495,False,False
441,575,False,False
1140,3544,False,False
2779,1584,False,False
1124,1567,False,False
2558,2680,False,False
912,2217,False,False
233,5,False,False
1795,3330,True,False
257,3543,False,False
1819,2411,False,False
1198,1754,False,False
482,679,False,False
1113,1745,False,False
2570,2000,False,False
1612,2449,False,False
2404,2220,False,False
1339,2219,False,False
2350,316,False,False
2207,213,True,False
1060,202,False,False
2278,1490,False,False
1343,2698,False,False
702,2451,False,False
766,2774,False,False
2445,771,False,False
2181,2889,False,False
262,394,False,False
1199,673,False,False
80,29,True,False
302,2943,False,False
1755,393,False,False
1975,3441,False,False
1188,3390,True,False
1541,385,False,False
86,153,True,False
1577,1242,True,False
1113,3074,True,False
1018,255,False,False
1419,258,False,False
1471,3547,True,False
1583,1840,True,False
2177,967,True,False
1311,999,False,False
2405,1356,False,False
1182,954,False,False
66,66,True,False
361,765,False,False
470,1600,False,False
2196,3403,False,False
1177,1256,False,False
298,2794,False,False
1528,2854,True,False
925,1534,False,False
1467,992,True,False
351,1517,False,False
729,1579,False,False
43,634,False,False
1271,923,True,False
65,2236,False,False
310,2794,False,False
360,1446,False,False
1900,1608,False,False
86,2784,False,False
928,69,True,False
1633,3501,True,False
2237,762,True,False
927,814,False,False
1145,2074,False,False
971,3570,True,True
138,2700,False,False
1455,2943,False,False
2957,1386,True,False
579,550,False,False
1021,3624,False,False
242,2021,False,False
1170,609,False,False
35,3201,False,False
373,1457,False,False
308,2186,True,False
3053,3453,False,False
104,2643,False,False
1673,1390,False,False
1840,2711,False,False
1294,1266,False,False
655,886,False,False
210,2670,False,False
1101,3066,False,False
1185,3404,False,False
375,2372,False,False
1705,3042,False,False
846,346,False,False
104,388,True,False
1365,3447,False,False
1810,1634,True,False
807,3496,False,False
960,1151,False,False
1756,373,False,False
580,966,False,False
75,2257,False,False
1935,868,True,
601,1585,False,False
1296,3577,False,False
1808,1661,False,False
53,1297,False,False
1310,1362,False,False
409,1047,False,False
339,1371,False,False
742,1138,True,False
462,634,True,False
441,522,False,False
383,3225,False,False
1760,524,True,False
2604,3162,False,False
470,470,False,False
922,2059,False,False
662,2485,False,False
2101,1443,True,False
509,134,False,False
3109,3047,False,False
1116,201,True,False
1757,1035,False,False
1381,229,True,False
1688,2961,False,False
698,1883,False,False
3215,1104,False,False
2112,1055,False,False
1113,3174,False,False
2470,1293,False,False
389,511,False,False
2285,306,False,False
1881,2646,False,False
26,2328,False,False
1419,2837,True,False
39,2164,False,False
149,1199,False,False
651,1584,True,False
1459,2186,False,False
230,122,False,False
433,2267,False,False
1755,2478,False,False
173,2159,False,False
3201,1066,False,False
1297,2564,False,False
162,1243,True,False
652,1021,True,False
420,1023,False,False
843,548,False,False
592,675,False,False
679,3404,True,False
167,2194,False,False
325,1390,False,False
1098,945,False,False
1679,114,True,False
2505,3310,False,False
424,1602,False,False
929,2298,False,False
1949,1440,True,False
443,2134,False,False
169,1860,True,False
1611,253,False,False
1052,790,False,False
368,1896,False,False
1001,2042,False,False
770,1294,True,
880,1680,False,False
336,2337,False,False
72,420,False,False
843,975,False,False
362,115,False,False
210,4,False,False
2308,2265,False,False
51,2094,False,False
1111,456,True,False
1488,1840,False,False
1157,2700,True,False
322,975,False,False
2438,2116,False,False
1745,2210,True,False
591,1100,False,False
36,1682,True,False
1050,58,False,False
655,799,False,False
510,643,False,False
1777,1056,True,False
984,589,False,False
1444,2413,True,False
849,444,False,False
98,3318,True,False
1331,919,False,False
21,2217,True,False
411,3468,False,False
985,2134,False,False
1493,3253,False,False
1506,94,False,False
774,1607,False,False
1523,2841,False,False
639,449,True,False
2244,1066,False,False
388,384,False,False
913,1777,False,False
308,91,False,False
2169,1601,False,False
843,394,False,False
1491,909,False,False
752,1572,False,False
1190,2700,False,False
1669,1937,False,False
459,562,True,False
1792,1895,False,False
496,3019,False,False
963,2408,True,False
1309,2859,False,False
1751,1113,True,False
2283,1259,False,False
1307,3417,False,False
2253,2391,False,False
1365,2698,True,False
1992,839,True,False
379,1965,False,False
1477,3454,False,False
2006,1208,False,False
2415,3077,False,False
1065,532,False,False
2072,3148,False,False
454,1919,True,False
2157,2788,True,
104,2386,False,False
2729,2194,False,False
1106,3074,False,False
1412,3536,False,False
644,946,False,False
2221,2723,True,False
949,733,False,False
1730,1192,False,False
1793,1887,False,False
1052,134,False,False
1739,870,True,False
2424,1293,False,False
479,2512,False,False
1867,392,False,False
1602,2643,False,False
1796,2051,False,False
629,3572,False,False
1200,2843,True,False
368,766,False,False
626,933,False,False
1978,1624,False,False
1026,3624,False,False
180,3276,True,False
1267,1777,False,False
1358,957,False,False
1828,451,False,False
1625,1315,False,False
666,1138,False,False
519,1651,False,False
231,253,False,False
1092,2638,False,False
611,1473,False,False
3308,1897,True,False
1293,751,False,False
400,1141,False,False
543,595,False,False
88,1486,False,False
1426,1774,True,False
763,3518,True,False
1035,3591,False,False
1079,1234,False,False
466,641,False,False
75,111,False,False
1003,285,False,False
1465,111,False,False
1050,2186,False,False
680,3201,False,False
1830,3540,False,False
1195,1829,False,False
53,1156,True,False
1784,415,False,False
510,3109,False,False
171,2256,True,False
433,2870,False,False
2044,2495,False,False
2429,3454,False,False
1646,2825,True,False
2292,1424,False,False
1316,1938,False,False
302,2722,True,False
1051,1579,True,False
718,3512,False,False
533,2929,False,False
260,2777,False,False
395,1497,False,False
771,1432,False,False
2257,2655,False,False
1072,131,False,False
52,1037,False,False
1008,781,False,False
1426,134,False,False
998,1116,False,False
2021,3620,True,False
1294,3097,False,False
35,3585,False,False
152,1056,False,False
1607,3510,False,False
698,3605,False,False
721,2256,True,False
1437,3471,True,False
529,3092,False,False
726,2351,False,False
2776,3454,False,False
423,1013,False,False
798,3310,False,False
1755,2973,False,False
1333,669,True,False
231,3577,False,False
3102,675,False,False
36,391,False,False
2558,3512,False,False
404,250,False,False
1364,2710,False,False
51,2838,False,False
1726,1927,False,False
1200,1792,True,
2951,2953,False,False
2187,940,False,False
2062,2633,False,False
2105,653,False,False
1162,3620,False,False
2720,3276,False,False
41,3518,True,False
1109,724,False,False
373,1397,False,False
287,869,False,False
770,1097,False,False
2196,1126,True,
453,177,True,False
2113,3476,False,False
507,400,True,False
935,454,False,False
3113,1052,False,False
655,3232,True,False
565,2793,False,False
32,2256,False,False
610,1422,False,False
439,1607,False,False
1710,560,True,False
1574,1383,False,False
481,2039,False,False
1072,706,False,False
878,1943,False,False
1757,1187,False,False
1086,1008,False,False
1053,3112,True,False
333,3061,False,False
1134,777,False,False
1451,1777,False,False
494,3351,False,False
3533,1925,False,False
1777,2685,True,False
378,1047,False,False
2761,1330,False,False
1206,202,False,False
271,2411,False,False
242,2859,False,False
1142,290,False,False
379,1248,False,False
1591,378,False,False
1112,3418,False,False
253,251,False,False
311,1478,False,False
2089,3440,False,False
483,53,False,False
714,1192,False,False
2353,256,False,False
982,1683,True,False
2175,438,True,False
1218,552,True,False
726,268,False,False
932,441,False,False
388,211,False,False
901,156,False,False
1042,1678,False,False
2618,3224,False,False
1124,2069,False,False
1662,1029,True,False
3577,3621,False,False
814,1031,False,False
384,3567,False,False
1739,2376,True,False
3086,665,False,False
1650,785,False,False
1041,2858,False,False
812,1980,False,False
306,427,False,False
424,2018,True,False
1479,393,False,False
1535,451,False,False
482,738,False,False
771,1948,False,False
27,3585,True,False
186,3428,True,
411,2737,False,False
2624,1204,False,False
2265,1572,False,False
1775,2784,False,False
1086,1759,False,False
549,1165,False,False
1764,2690,False,False
1497,141,False,False
36,2210,False,False
374,851,False,False
749,887,True,False
1756,291,False,False
536,2933,False,False
1011,3070,False,False
31,2973,False,False
155,1033,False,False
1313,2748,False,False
2321,3082,False,False
683,2046,False,False
364,1983,False,False
771,530,False,False
1667,113,False,False
2121,2259,False,False
83,457,False,False
866,3244,False,False
351,2433,False,False
2247,1602,False,False
3488,1993,False,False
48,3201,False,False
130,3327,False,False
2795,2495,False,False
1091,3503,False,False
2425,920,False,False
2075,2150,False,False
1379,3194,False,False
1559,2255,False,False
614,3178,False,False
40,260,False,False
367,12,False,False
804,3349,False,False
2153,1958,False,False
931,3262,True,False
338,2127,False,False
278,2094,False,False
515,1657,False,False
2496,3171,False,False
1119,3357,False,False
59,1400,False,False
606,2511,False,False
3198,2595,False,False
1162,3032,True,False
139,1618,True,False
790,1129,False,False
2176,878,False,False
1572,1618,True,False
1700,1043,False,False
1583,403,False,False
315,109,False,False
3183,837,True,False
63,835,False,False
832,1928,False,False
23,1577,True,False
98,600,True,False
58,1331,False,False
2938,1865,True,False
975,1420,False,False
481,1342,False,False
110,1618,False,False
3084,1887,False,False
1876,1866,False,False
1309,841,False,False
3367,2656,False,False
849,253,False,False
898,1948,False,False
2374,1486,False,False
1913,3454,False,False
1911,2749,False,False
1302,523,False,False
1624,815,False,False
196,1649,False,False
951,1895,True,False
2019,2016,False,False
1921,2300,False,False
566,2636,False,False
3436,1631,False,False
1389,686,True,False
457,2795,False,False
2590,1774,False,False
2905,1489,True,False
887,2202,False,False
73,3558,False,False
41,2217,False,False
559,3259,False,False
2604,1707,False,False
661,2990,False,False
282,1165,False,False
923,3357,True,False
1205,470,False,False
1628,2491,False,False
1947,962,False,False
2423,3043,True,False
508,916,False,False
2334,3547,False,False
1881,1156,True,False
621,470,False,False
591,2424,False,False
1145,3525,False,False
1338,1422,False,False
1603,1204,True,False
1834,945,False,False
8,151,False,False
1062,1248,False,False
3080,1705,False,False
966,1601,True,False
936,1474,False,False
52,3201,False,False
1856,391,False,False
209,2552,False,False
612,1720,False,False
374,390,False,False
1651,3291,False,False
487,91,True,False
389,1272,False,False
2024,1727,False,False
919,470,False,False
2181,2656,True,False
1309,1804,False,False
672,920,False,False
336,113,False,False
728,53,False,False
56,2578,False,False
783,3339,False,False
96,340,False,False
1346,2261,False,False
1023,1996,False,False
809,272,False,False
2822,3615,True,False
768,2665,False,False
1548,2858,False,False
2427,456,True,False
1362,527,False,False
1785,3619,True,False
178,2264,False,False
2637,1914,True,False
1766,2899,False,False
1368,3465,False,False
44,3594,False,False
1015,1397,False,False
1627,2463,False,False
2805,2090,False,False
364,1023,False,False
2073,2118,True,False
69,3074,True,False
1605,340,False,False
2308,473,False,False
1868,1219,True,False
1007,804,False,False
989,3191,False,False
667,2931,False,False
208,2536,False,False
1620,3452,False,False
1441,2662,False,False
3181,3078,True,
434,1576,False,False
503,3570,False,False
161,81,False,False
1107,373,False,False
673,400,False,False
1869,2762,False,False
2230,419,False,False
1591,3066,False,False
282,506,False,False
907,177,False,False
1810,2655,False,False
386,3452,False,False
920,3478,False,False
1449,441,False,False
2210,2163,False,False
505,2701,False,False
495,2940,False,False
2198,213,True,False
1303,1702,False,False
1499,94,False,False
1742,2210,False,False
1110,156,False,False
266,908,False,False
2232,1943,False,False
1731,1013,False,False
1881,475,True,
2444,632,True,False
626,3416,False,False
441,3144,False,False
512,3456,False,False
186,2155,False,False
153,2164,False,False
417,1955,True,True
2150,3178,True,False
1097,1259,True,False
226,220,False,False
198,2043,True,False
1734,2240,False,False
1877,2356,False,False
1957,167,True,False
36,1633,False,False
1155,2898,False,False
14,850,True,False
2196,2135,False,False
25,337,False,False
1869,2043,True,False
1711,802,False,False
901,1606,False,False
267,2897,False,False
1050,2136,True,False
615,1685,False,False
237,1846,False,False
655,1357,False,False
2111,1876,False,False
1841,719,False,False
135,3094,True,False
2432,3567,False,False
2604,1007,False,False
21,668,False,False
485,3210,False,False
2347,3248,False,False
734,802,False,False
638,1806,True,False
904,2236,False,False
941,3211,True,False
988,2116,False,False
1784,600,True,False
2232,219,False,False
87,1825,False,False
1099,1035,False,False
2304,1644,False,False
871,675,False,False
2939,1457,False,False
2433,1417,False,False
1235,3562,False,False
761,2572,False,False
924,2242,False,False
2467,2464,True,False
1775,2413,False,False
430,1563,False,False
2475,1126,False,False
2408,2361,False,False
912,2930,False,False
558,2570,False,False
722,75,False,False
1156,3438,False,False
2333,1785,False,False
971,1479,True,False
65,1301,False,False
1128,943,False,False
853,2875,False,False
1140,759,False,False
2391,1261,False,False
1209,1410,True,False
2202,667,False,False
611,3431,False,False
1915,3207,False,False
443,1942,False,False
239,2225,False,False
178,2949,False,False
1161,167,True,False
708,1576,False,False
731,3055,True,False
3058,1096,False,False
63,268,False,False
373,12,False,False
1593,1056,False,False
1923,162,False,False
1237,1595,True,False
1299,1497,True,False
2315,317,True,False
102,91,False,False
1611,3624,False,False
1563,1714,False,False
944,1864,False,False
1608,1853,False,False
1122,3057,False,False
239,422,False,False
853,1309,False,False
2251,2158,False,False
15,210,False,False
1206,134,False,False
918,294,False,False
1310,3490,False,False
1362,88,False,False
2688,2949,True,False
483,1596,True,False
622,1806,False,False
624,2837,False,False
540,2210,False,False
1733,2895,False,False
2009,2746,False,False
1823,2116,False,False
400,201,False,False
889,3070,False,False
180,2413,False,False
2126,2531,False,False
324,2463,False,False
779,1709,False,False
136,2795,True,False
482,1784,True,False
924,91,False,False
2995,2380,False,False
389,1294,False,False
1107,2485,False,False
1996,2282,False,False
369,652,False,False
1602,1785,True,False
1087,2790,False,False
887,2138,False,False
2189,441,False,False
510,90,False,False
322,864,False,False
443,1553,False,False
140,943,False,False
2191,2838,False,False
2416,1144,False,False
1204,245,True,False
146,2344,False,False
1994,991,False,False
1095,1648,False,False
86,3017,False,False
1047,1534,False,False
420,2105,False,False
2538,2118,True,False
1163,2812,False,False
369,788,False,False
1143,1404,False,False
1151,920,False,False
1769,3360,False,False
47,2969,True,False
1546,1324,False,False
511,2509,False,False
2377,1780,True,False
363,12,False,False
83,1825,False,False
758,441,True,False
777,3476,False,False
1721,1970,False,False
1872,1648,True,False
1454,2186,True,False
1181,1185,False,False
1750,213,True,False
1301,2577,False,False
278,594,True,False
111,1618,False,False
816,799,True,False
1546,2603,False,False
2731,1019,False,False
1104,2693,False,False
1364,2734,False,False
591,1943,False,False
749,1751,True,False
1649,2042,False,False
237,3446,False,False
1831,2003,False,False
967,1718,True,False
1583,485,False,False
459,29,True,False
277,1070,False,False
390,2630,False,False
924,340,False,False
452,3497,True,False
921,2864,False,False
1727,636,False,False
1967,3222,False,False
228,256,False,False
832,2589,True,False
104,588,False,False
190,3382,False,False
412,1561,False,False
320,442,False,False
882,3610,False,False
430,1938,False,False
196,3,False,False
1368,1096,False,False
1452,2210,True,False
977,807,False,False
30,1070,False,False
1644,3320,False,False
194,2210,False,False
432,3246,False,False
1868,392,True,False
442,225,False,False
1815,2595,False,False
761,345,True,False
2098,2946,True,False
1108,1717,False,False
36,1769,False,False
266,238,False,False
516,2200,False,False
1631,3211,False,False
1625,955,False,False
185,3198,False,False
721,289,False,False
1963,3317,False,False
814,43,True,False
1745,355,True,
348,2599,False,False
1633,2094,False,False
258,253,False,False
614,799,False,False
799,2228,False,False
2124,2858,False,False
211,4,False,False
575,1766,False,False
38,2764,False,False
362,1502,False,False
278,6,False,False
1893,2046,False,False
2794,2699,False,False
482,1208,False,False
1643,2316,True,False
1954,207,False,False
1206,2232,True,False
640,1777,False,False
1045,2113,False,False
2865,3454,False,False
1820,3490,False,False
147,3393,True,False
100,728,False,False
926,826,False,False
291,2615,False,False
884,610,False,False
455,2595,False,False
3041,630,False,False
509,2910,False,False
1580,296,False,False
315,1855,False,False
409,2368,False,False
482,323,False,False
775,2474,False,False
2171,356,True,False
40,3198,False,False
1978,1208,False,False
1766,3533,False,False
3148,1417,False,False
344,1937,False,False
878,970,False,False
1669,1114,False,False
1694,2747,False,False
112,2881,False,False
1053,2745,False,False
281,2825,False,False
2986,572,False,False
256,3624,False,False
1892,1840,True,False
1006,1335,False,False
16,2788,False,False
1214,457,False,False
906,1490,False,False
1963,1631,False,False
334,3367,True,False
510,3032,False,False
59,2121,False,False
1702,3620,False,False
774,666,False,False
1624,2966,False,False
735,2080,False,False
104,1958,False,False
80,460,True,False
664,2020,False,False
513,2369,False,False
849,2783,False,False
1535,3580,False,False
1003,349,False,False
2138,2370,False,False
1349,2018,False,False
266,3446,True,True
1608,3196,False,False
31,1165,False,False
1724,1360,False,False
49,2164,False,False
715,2460,False,False
1122,1354,False,False
1493,394,False,False
2220,2075,False,False
924,1348,True,
373,3061,False,False
36,1164,False,False
323,3159,False,False
1683,662,True,False
281,2943,False,False
1738,527,False,False
38,1418,False,False
1179,3258,False,False
1664,3366,False,False
1859,2461,False,False
240,3522,False,False
2911,3136,True,False
2428,2046,True,False
1364,1294,False,False
836,1928,False,False
2191,745,True,True
2752,709,False,False
2318,3082,False,False
968,933,True,False
2196,2306,False,False
1163,358,False,False
2793,1264,False,False
1892,943,False,False
1977,3024,False,False
500,2760,True,False
538,2217,False,False
618,3307,False,False
904,1874,True,False
1296,2735,False,False
2836,441,False,False
612,1652,False,False
2237,1945,False,False
621,3194,False,False
395,3538,False,False
79,1908,False,False
367,80,False,False
979,2495,False,False
98,1567,False,False
441,653,False,False
801,442,False,False
84,1146,False,False
3597,2211,False,False
52,1840,True,False
101,886,False,False
889,511,False,False
100,730,False,False
1349,1559,False,False
932,3178,False,False
1242,3384,False,False
1872,2535,False,False
1505,2661,False,False
806,112,False,False
1915,1628,False,False
2536,3574,False,False
2543,1228,False,False
1150,2693,False,False
1975,648,False,False
1724,124,False,False
2643,355,True,False
3102,3070,False,False
320,241,False,False
1999,1959,False,False
364,3369,False,False
2776,1584,False,False
1503,253,False,False
2351,256,False,False
546,2762,False,False
27,3477,False,False
1105,2242,False,False
1604,2891,False,False
915,1228,False,False
1856,2374,False,False
2188,655,False,False
382,3556,False,False
2965,3438,True,False
766,3008,False,False
681,2485,True,True
1492,2449,True,False
702,1510,False,False
414,1041,False,False
264,1893,False,False
2186,1208,False,False
866,3008,False,False
374,3378,False,False
3265,3413,False,False
2690,3324,True,
322,1125,False,False
324,638,False,False
926,695,False,False
2166,1775,False,False
2377,2410,False,False
1152,2478,False,False
607,309,False,False
457,407,True,False
1384,3018,False,False
924,58,False,False
984,2225,True,False
829,2307,False,False
2050,1164,True,False
47,2242,False,False
441,1539,False,False
1593,1606,True,False
1082,2280,False,False
3163,1864,False,False
34,3585,False,False
620,869,False,False
1161,2967,False,False
2108,3212,False,False
324,1582,False,False
1600,3454,False,False
1173,2464,True,False
715,2138,False,False
589,161,False,False
1820,620,False,False
796,2225,False,False
